DF_INDEX	corpus	lang_prof	xml_file	sent_num	src	tgt	corrected	text_type	line_start	line_end	strat_key
11084	Kolipsi_2	L2	I18_MOS07LAR_2.xml	12	Ich finde, dass man das Internet sehr gut verwenden kann, um Informationen zu bekommen oder mit Freunden zu chatten, die man in der Realität kennt, aber weit weg von ihnen ist.	Ich finde, dass man das Internet sehr gut verwenden kann, um Informationen zu bekommen oder mit Freunden zu chatten, die man in der Realität kennt, aber weit weg von ihnen ist.	False	opinion	38292	38328	Kolipsi_2_opinion_False
5551	Kolipsi_1_L2	L2	4465_1.xml	1	Erinnerst du dich an Maria?	Erinnerst du dich an Maria?	False	picture story	12091	12097	Kolipsi_1_L2_picture story_False
10964	Kolipsi_2	L2	I16_SID01SIL_1.xml	4	Sie war ziemlich schnell und aufgerähr.	Sie war ziemlich schnell und aufgerähr.	False	picture story	36534	36541	Kolipsi_2_picture story_False
8546	Kolipsi_1_L2	L2	7035_2.xml	3	Ist hier Ihre Kassenzettel. - Oh!	Ist hier Ihre Kassenzettel. - Oh!	False	opinion	60003	60011	Kolipsi_1_L2_opinion_False
15055	LEONIDE	L2	DE_op_2_57Y27A22_64.xml	1	Ich habe so gelernt die neue Sprachen: ich mache Leichtatletik auf Deutsch Sprache da kann ich viel lernen.	Ich habe so gelernt die neue Sprachen: ich mache Leichtathletik auf Deutsch Sprache da kann ich viel lernen.	True	opinion	20117	20137	LEONIDE_opinion_True
12622	Kolipsi_2	L2	I35_PIA28NOE_2.xml	1	Bozen, 01. April 2015 Liebe Paul, virtuelle Freundschaften sind nicht wie reale Freundschaften.	Bozen, 01. April 2015 Liebe Paul, virtuelle Freundschaften sind nicht wie reale Freundschaften.	False	opinion	63356	63373	Kolipsi_2_opinion_False
14230	LEONIDE	L2	DE_op_1_57X34A07_7.xml	2	Nach Mitelschule lernt man noch Albanisch, Arabisch oder Fanzysisch weil im diese drei Städten eine arbeit finden kann oder die ferien machen kann.	Nach Mittelschule lernt man noch Albanisch, Arabisch oder Französisch weil im diese drei Städten eine Arbeit finden kann oder die Ferien machen kann.	True	opinion	6222	6247	LEONIDE_opinion_True
10261	Kolipsi_2	L2	I10_ZOC24CHR_2.xml	1	Hallo Paul, ich denke das virtuelle Freundschaften nicht eine gute Sache sind.	Hallo Paul, ich denke dass virtuelle Freundschaften nicht eine gute Sache sind.	True	opinion	25290	25304	Kolipsi_2_opinion_True
820	Kolipsi_1_L1	L1	M0044_1.xml	1	Hey Natalie, Du wirst mir nicht glauben was mir heute beim Einkauf passiert ist.	Hey Natalie, Du wirst mir nicht glauben was mir heute beim Einkauf passiert ist.	False	picture story	14299	14315	Kolipsi_1_L1_picture story_False
4980	Kolipsi_1_L2	L2	3556_2.xml	16	Im beide Fall haben wie viele Spaß.	Im beide Fall haben wie viele Spaß.	False	opinion	4105	4113	Kolipsi_1_L2_opinion_False
2938	Kolipsi_1_L1	L1	M0151_2.xml	11	Es gibt Cocktails und richtig viele Möglichkeiten irgendwas zu machen.	Es gibt Cocktails und richtig viele Möglichkeiten irgendwas zu machen.	False	opinion	51803	51814	Kolipsi_1_L1_opinion_False
388	Kolipsi_1_L1	L1	M0026_2.xml	3	Zuerst gab es ein Angebot, wo man nach Südtirol fahren könnte.	Zuerst gab es ein Angebot, wo man nach Südtirol fahren könnte.	False	opinion	6446	6459	Kolipsi_1_L1_opinion_False
4200	Kolipsi_1_L1	L1	M0201_2.xml	1	Wir könnten uns eine Hütte mieten.	Wir könnten uns eine Hütte mieten.	False	opinion	73295	73302	Kolipsi_1_L1_opinion_False
17362	LEONIDE	L2	DE_pic_2_57Y28A06_50.xml	5	""" GAHAHAHA "" HÖREN SIE DIE LEUTEN LACHEN MEHR. "" ES IST BESSER NACH HAUSE ZU GEHEN. "" SAGT CATARINA"	""" Gahahaha "" hören sie die Leuten lachen mehr. "" Es ist besser nach Hause zu gehen. "" Sagt Catarina"	True	picture story	58295	58317	LEONIDE_picture story_True
12296	Kolipsi_2	L2	I26_MER05ARI_2.xml	12	Liebe Marie Gestern war ich in einer oObst und Gemüseladen und habe ich etwas gekauft.	Liebe Marie Gestern war ich in einer Obst- und Gemüseladen und habe ich etwas gekauft.	True	opinion	57975	57991	Kolipsi_2_opinion_True
5324	Kolipsi_1_L2	L2	4351_2.xml	11	Wir essen gerne Eis und wir spiele Volleyball auf die Strand.	Wir essen gerne Eis und wir spiele Volleyball auf die Strand.	False	opinion	8689	8701	Kolipsi_1_L2_opinion_False
8489	Kolipsi_1_L2	L2	7027_2.xml	6	Erinnerst du dir wenn wir über einen gemeinsamen Urlaub gesprochen haben?	Erinnerst du dir wenn wir über einen gemeinsamen Urlaub gesprochen haben?	False	opinion	59009	59021	Kolipsi_1_L2_opinion_False
13626	Kolipsi_2	L2	I40_SCA15ARI_1.xml	2	Du weißt es nicht was ist, an eure Freundin Maria, passiert!	Du weißt es nicht was ist, an eure Freundin Maria, passiert!	False	picture story	80204	80218	Kolipsi_2_picture story_False
9404	Kolipsi_2	L2	I06_NEG02SIL_2.xml	5	Aber man weiß nie wer wirklich hinter dem Profil steckt, man kann nie 100% sicher sein, dass es sich wirklich um die Person handelt die sie vorgibt zu sein.	Aber man weiß nie wer wirklich hinter dem Profil steckt, man kann nie 100% sicher sein, dass es sich wirklich um die Person handelt die sie vorgibt zu sein.	False	opinion	11059	11091	Kolipsi_2_opinion_False
9810	Kolipsi_2	L2	I08_STA23GAB_2.xml	4	Du kannst Freunden im internet machen.	Du kannst Freunden im Internet machen.	True	opinion	17610	17617	Kolipsi_2_opinion_True
12165	Kolipsi_2	L2	I25_MAR17GAI_2.xml	7	Aber am Sonntag war ich mit meine Familie und mit meinen Freunden auf die Berge.	Aber am Sonntag war ich mit meine Familie und mit meinen Freunden auf die Berge.	False	opinion	55968	55984	Kolipsi_2_opinion_False
2641	Kolipsi_1_L1	L1	M0138_2.xml	3	Bei beiden Orten gibt es frische Luft und schöne Orte zu besichtigen.	Bei beiden Orten gibt es frische Luft und schöne Orte zu besichtigen.	False	opinion	46914	46927	Kolipsi_1_L1_opinion_False
8676	Kolipsi_1_L2	L2	7047_2.xml	10	Im Berg gibt es aber reine Luft.	Im Berg gibt es aber reine Luft.	False	opinion	61807	61815	Kolipsi_1_L2_opinion_False
12606	Kolipsi_2	L2	I35_GUE22FED_2.xml	13	Ich weiße nicht, ob meine Meinung dir helfen kann, aber ich wünsche dir viel Glück.	Ich weiße nicht, ob meine Meinung dir helfen kann, aber ich wünsche dir viel Glück.	False	opinion	63113	63131	Kolipsi_2_opinion_False
15488	LEONIDE	L2	DE_op_3_57X34A21_109.xml	3	Nach der Mittelschule ich möchte das classische gymnasium besuchen.	Nach der Mittelschule ich möchte das klassische Gymnasium besuchen.	True	opinion	28858	28868	LEONIDE_opinion_True
11155	Kolipsi_2	L2	I19_DEE01FRA_2.xml	1	Mir gut: Ich antworte an deinen Brief weil, deine Situation sehr schwierig und gefährlich ist.	Mir gut: Ich antworte an deinen Brief weil, deine Situation sehr schwierig und gefährlich ist.	False	opinion	39315	39333	Kolipsi_2_opinion_False
6852	Kolipsi_1_L2	L2	5367_1.xml	10	Die Polizisten gingen so nach den Obst- und Gemüseladen und stellten einige Fragen.	Die Polizisten gingen so nach den Obst- und Gemüseladen und stellten einige Fragen.	False	picture story	32403	32417	Kolipsi_1_L2_picture story_False
9025	Kolipsi_2	L2	I02_LEI22LUC_2.xml	1	Brixen, 27. 03. 2015 Anrede: Probleme mit dem Chatten Lieber Paul, Internet ist eine sehr interessante Strument, wir können was wir wollen, Chatten, Surfen, lesen, spielen und lernen.	Brixen, 27. 03. 2015 Anrede: Probleme mit dem Chatten Lieber Paul, Internet ist eine sehr interessante Strument, wir können was wir wollen, chatten, surfen, lesen, spielen und lernen.	True	opinion	4761	4800	Kolipsi_2_opinion_True
16521	LEONIDE	L2	DE_pic_2_57X31A19_56.xml	7	Eines Tages wollten Ariana Grande und Nicky minaj in den Wald kontrolieren gehen um sehen von wo die Geräusche kommen mit eine Tasche und lambe die geräusche gingen immer näher plötzlich fangen auf die geräusche zu kommen dann kam eine ganz laute Mädchen stimme Ariana zeigte die lampe bei das war Nicky dann begannen plötzlich ganz starke geräusche kommen am ende gehen sie schauen und sahen jäger die Tiere töten und lachen und die Tiere sterben amende rufen die zwei Mädchen die Polizai und die Jäger waren für immer in den gefungnis.	Eines Tages wollten Ariana Grande und Nicky Minaj in den Wald kontrollieren gehen um sehen von wo die Geräusche kommen mit eine Tasche und Lampe die Geräusche gingen immer näher plötzlich fangen auf die Geräusche zu kommen dann kam eine ganz laute Mädchen Stimme Ariana zeigte die Lampe bei das war Nicky dann begannen plötzlich ganz starke Geräusche kommen am Ende gehen sie schauen und sahen Jäger die Tiere töten und lachen und die Tiere sterben am Ende rufen die zwei Mädchen die Polizei und die Jäger waren für immer in den Gefängnis.	True	picture story	45578	45671	LEONIDE_picture story_True
4447	Kolipsi_1_L1	L1	M0217_2.xml	5	Natürlich gibt es dort nicht so einen tollen Sandstrand aber es gibt wunderschöne Bergseen.	Natürlich gibt es dort nicht so einen tollen Sandstrand aber es gibt wunderschöne Bergseen.	False	opinion	77698	77713	Kolipsi_1_L1_opinion_False
2397	Kolipsi_1_L1	L1	M0125_2.xml	9	Freu mich auf jeden Fall auf den Urlaub mit dir.	Freu mich auf jeden Fall auf den Urlaub mit dir.	False	opinion	42545	42556	Kolipsi_1_L1_opinion_False
1251	Kolipsi_1_L1	L1	M0067_2.xml	12	Guck es dir mal an www.dreamhotelcr.com.	Guck es dir mal an www.dreamhotelcr.com.	False	opinion	21919	21926	Kolipsi_1_L1_opinion_False
17746	LEONIDE	L2	DE_pic_3_57X32A13_104.xml	12	Mit Tränen in den Augen schenkt Jeff Melanie einen Origami-Kranich, der ihr Glück bringen soll.	Mit Tränen in den Augen schenkt Jeff Melanie einen Origami-Kranich, der ihr Glück bringen soll.	False	picture story	64605	64622	LEONIDE_picture story_False
639	Kolipsi_1_L1	L1	M0036_2.xml	13	Wie ist es denn bei dir?	Wie ist es denn bei dir?	False	opinion	10692	10699	Kolipsi_1_L1_opinion_False
5920	Kolipsi_1_L2	L2	4665_1.xml	8	Es war eine sehr schlechte Figur!!	Es war eine sehr schlechte Figur!!	False	picture story	18226	18234	Kolipsi_1_L2_picture story_False
4458	Kolipsi_1_L1	L1	M0217_2.xml	16	Ich muss dir da eine verrückte Geschichte erzählen.	Ich muss dir da eine verrückte Geschichte erzählen.	False	opinion	77859	77868	Kolipsi_1_L1_opinion_False
11691	Kolipsi_2	L2	I23_EMA09ELI_1.xml	3	Aber lass, dass ich dir erzähle was mit Maria passiert ist.	Aber lass, dass ich dir erzähle was mit Maria passiert ist.	False	picture story	48147	48160	Kolipsi_2_picture story_False
10955	Kolipsi_2	L2	I16_DAP16FED_2.xml	6	Ich kann dir keinen richtigen Rat geben, denn du hättes früher daran denken müssen.	Ich kann dir keinen richtigen Rat geben, denn du hättes früher daran denken müssen.	False	opinion	36403	36419	Kolipsi_2_opinion_False
17624	LEONIDE	L2	DE_pic_3_57X32A04_104.xml	2	Die Frau fing an zu weinen und so gab ihr Mann eine Umarmung und küsste sie auf die rechte Wange.	Die Frau fing an zu weinen und so gab ihr Mann eine Umarmung und küsste sie auf die rechte Wange.	False	picture story	62558	62579	LEONIDE_picture story_False
18076	LEONIDE	L2	DE_pic_3_57Y25A08_112.xml	5	Sie wohnen in Berlin aber sie müssen nach Amerika fahren weil sie Juden sind.	Sie wohnen in Berlin aber sie müssen nach Amerika fahren weil sie Juden sind.	False	picture story	70042	70057	LEONIDE_picture story_False
1478	Kolipsi_1_L1	L1	M0078_2.xml	2	Dabei bin ich auf die Frage gestoßen, ob wir lieber ans Meer oder in die Berge fahren sollen.	Dabei bin ich auf die Frage gestoßen, ob wir lieber ans Meer oder in die Berge fahren sollen.	False	opinion	26443	26463	Kolipsi_1_L1_opinion_False
14865	LEONIDE	L2	DE_op_2_57X34A20_55.xml	3	Meine Strategie ist horen meine Freunde..	Meine Strategie ist hören meine Freunde..	True	opinion	17065	17073	LEONIDE_opinion_True
9159	Kolipsi_2	L2	I03_NAU11ELI_2.xml	4	Ein Freund, einen richtigen Freund würde man alles Zutrauen.	Ein Freund, einen richtigen Freund würde man alles zutrauen.	True	opinion	6938	6949	Kolipsi_2_opinion_True
13326	Kolipsi_2	L2	I39_LAN26DAN_1.xml	4	Sie war an der Kasse des Supermarktes von Helmut Straße, und, nach sie das Pasta genommen hat, sie hat vergessen, dass sie eine Stunde vor in einem Obst- und Gemüseladen war, wo sie frische Gemüse gekauft hat, und wo sie ihre Kaufpapier gelassen hat!	Sie war an der Kasse des Supermarktes von Helmut Straße, und, nach sie das Pasta genommen hat, sie hat vergessen, dass sie eine Stunde vor in einem Obst- und Gemüseladen war, wo sie frische Gemüse gekauft hat, und wo sie ihre Kaufpapier gelassen hat!	False	picture story	75400	75451	Kolipsi_2_picture story_False
2748	Kolipsi_1_L1	L1	M0143_1.xml	11	Ich wollte dir das nur kurz erzählen, weil es ein typisches Beispiel dafür ist, dass häufig Missverständnisse auftreten, die so gar nicht gewollt sind.	Ich wollte dir das nur kurz erzählen, weil es ein typisches Beispiel dafür ist, dass häufig Missverständnisse auftreten, die so gar nicht gewollt sind.	False	picture story	48648	48676	Kolipsi_1_L1_picture story_False
17636	LEONIDE	L2	DE_pic_3_57X32A05_104.xml	3	Der Vater sagte seiner Tochter, dass sie ihn immer bei sich behalten sollte.	Der Vater sagte seiner Tochter, dass sie ihn immer bei sich behalten sollte.	False	picture story	62761	62776	LEONIDE_picture story_False
4035	Kolipsi_1_L1	L1	M0195_1.xml	13	Sie hat wirklich Glück im Unglück gehabt.	Sie hat wirklich Glück im Unglück gehabt.	False	picture story	70361	70369	Kolipsi_1_L1_picture story_False
4526	Kolipsi_1_L1	L1	M0226_1.xml	2	Beim Obsthändler hat sie Gurken und anderes Obst und Gemüse geholt.	Beim Obsthändler hat sie Gurken und anderes Obst und Gemüse geholt.	False	picture story	79033	79045	Kolipsi_1_L1_picture story_False
14550	LEONIDE	L2	DE_op_2_57X31A20_57.xml	2	nein: sie ( manche) machen schlimme sachen.	nein: sie ( manche) machen schlimme Sachen.	True	opinion	11239	11249	LEONIDE_opinion_True
8041	Kolipsi_1_L2	L2	6407_2.xml	17	Sie sagt aber, dass die Fahrt lang war.	Sie sagt aber, dass die Fahrt lang war.	False	opinion	51215	51225	Kolipsi_1_L2_opinion_False
3675	Kolipsi_1_L1	L1	M0183_1.xml	8	Nachdem die ganze Situation geklärt wurde, entschuldigte sich die Kassiererin bei Maria.	Nachdem die ganze Situation geklärt wurde, entschuldigte sich die Kassiererin bei Maria.	False	picture story	64114	64128	Kolipsi_1_L1_picture story_False
3859	Kolipsi_1_L1	L1	M0190_1.xml	10	Ich habe nun zwei Urlaubsziele herausgesucht, die in unserem Preisniveau liegen.	Ich habe nun zwei Urlaubsziele herausgesucht, die in unserem Preisniveau liegen.	False	picture story	67404	67417	Kolipsi_1_L1_picture story_False
16920	LEONIDE	L2	DE_pic_2_57X33A18_52.xml	8	Allerdings war es schon 21: 30 als sie dort ankamen, Sie Standen ( for) vor dem Wald und hörte komische geräusche: Sie dächten:?, was ist den jetzt los.	Allerdings war es schon 21: 30 als sie dort ankamen, sie standen ( for) vor dem Wald und hörte komische Geräusche: Sie dachten:?, was ist denn jetzt los.	True	picture story	51960	51996	LEONIDE_picture story_True
11711	Kolipsi_2	L2	I23_EMA20NIC_2.xml	5	Dein Problem ist dass du kein Freunde außer deinen Social Network habst.	Dein Problem ist dass du kein Freunde außer deinen Social Network habst.	False	opinion	48488	48501	Kolipsi_2_opinion_False
5721	Kolipsi_1_L2	L2	4616_1.xml	2	Ich will dir erzählen, was in Maria passiert ist.	Ich will dir erzählen, was in Maria passiert ist.	False	picture story	14949	14960	Kolipsi_1_L2_picture story_False
18269	LEONIDE	L2	DE_pic_3_57Y28A12_115.xml	7	Wir sehen uns nicht mehr.	Wir sehen uns nicht mehr.	False	picture story	72882	72888	LEONIDE_picture story_False
9395	Kolipsi_2	L2	I06_NEG02SIL_1.xml	10	Doch als ich bezahlen wollte akzeptierte der Point of Sale meine Bankomatkarte nicht.	Doch als ich bezahlen wollte akzeptierte der Point of Sale meine Bankomatkarte nicht.	False	picture story	10892	10906	Kolipsi_2_picture story_False
16149	LEONIDE	L2	DE_pic_1_57X34A02_4.xml	5	Aber das Problem war das er Durchfall hatte, er drückte so fest das, dass Haus begann zu brennen.	Aber das Problem war dass er Durchfall hatte, er drückte so fest dass, das Haus begann zu brennen.	True	picture story	39522	39543	LEONIDE_picture story_True
17107	LEONIDE	L2	DE_pic_2_57X34A12_54.xml	2	Die beiden Freundinen bekommen einen halben Herzinfakt.	Die beiden Freundinnen bekommen einen halben Herzinfarkt.	True	picture story	54603	54611	LEONIDE_picture story_True
7794	Kolipsi_1_L2	L2	6394_2.xml	1	Sie hat gedacht, dass Maria Obst und Gemüse von Supermarkt gestohlen wollte.	Sie hat gedacht, dass Maria Obst und Gemüse von Supermarkt gestohlen wollte.	False	opinion	47312	47326	Kolipsi_1_L2_opinion_False
2216	Kolipsi_1_L1	L1	M0106_1.xml	8	Die Verkäuferin bemerkte aber auch die Tüte, die Maria noch vom Obsthändler hatte und wollte diese mit abrechnen.	Die Verkäuferin bemerkte aber auch die Tüte, die Maria noch vom Obsthändler hatte und wollte diese mit abrechnen.	False	picture story	39199	39219	Kolipsi_1_L1_picture story_False
5292	Kolipsi_1_L2	L2	4349_2.xml	2	Ich liebe dieses Ort, weil so sauber ist und viele Grüne gibt es.	Ich liebe dieses Ort, weil so sauber ist und viele Grüne gibt es.	False	opinion	8325	8340	Kolipsi_1_L2_opinion_False
14189	LEONIDE	L2	DE_op_1_57X33A20_8.xml	1	Deutsch das sollte man lernen weil Südtirol ia eigentlich ein deutsches Land ist.	Deutsch das sollte man lernen weil Südtirol ja eigentlich ein deutsches Land ist.	True	opinion	5429	5443	LEONIDE_opinion_True
14031	LEONIDE	L2	DE_op_1_57X31A20_100.xml	3	Ich möchte in der Schuhle spanisch und Japanisch lernen können.	Ich möchte in der Schule Spanisch und Japanisch lernen können.	True	opinion	2471	2482	LEONIDE_opinion_True
6930	Kolipsi_1_L2	L2	5491_1.xml	7	Maria ging weiter und erinnerte sich, dass sie noch einige Dinge kaufen musste und ging ins Supermarkt mit ihrer vollen Tasche.	Maria ging weiter und erinnerte sich, dass sie noch einige Dinge kaufen musste und ging ins Supermarkt mit ihrer vollen Tasche.	False	picture story	33656	33679	Kolipsi_1_L2_picture story_False
345	Kolipsi_1_L1	L1	M0022_1.xml	12	Maria wurde zum Titelblatt aller lokalen Zeitungen.	Maria wurde zum Titelblatt aller lokalen Zeitungen.	False	picture story	5682	5690	Kolipsi_1_L1_picture story_False
1694	Kolipsi_1_L1	L1	M0089_1.xml	13	Sie beteuerte, dass sie vor ihrem Einkauf im Supermarkt in einem Obsthändler gewesen wäre.	Sie beteuerte, dass sie vor ihrem Einkauf im Supermarkt in einem Obsthändler gewesen wäre.	False	picture story	30287	30303	Kolipsi_1_L1_picture story_False
7512	Kolipsi_1_L2	L2	5886_2.xml	3	Ebenfalls bin ich noch nicht sicher ob es angenehmer wäre, in die Berge oder ans Meer unseren Urlaub zu verbringen.	Ebenfalls bin ich noch nicht sicher ob es angenehmer wäre, in die Berge oder ans Meer unseren Urlaub zu verbringen.	False	opinion	42856	42878	Kolipsi_1_L2_opinion_False
16354	LEONIDE	L2	DE_pic_1_57Y28A07_13.xml	1	Der Vater ist in das Hause und virft viele Wasser wo die Feuer ist.	Der Vater ist in das Hause und wirft viele Wasser wo die Feuer ist.	True	picture story	43043	43058	LEONIDE_picture story_True
15189	LEONIDE	L2	DE_op_3_57X31A16_111.xml	1	So dass man mehr Sprachen weis und das man mehr Arbeitsmöglichkeiten bekommt.	So dass man mehr Sprachen weiß und dass man mehr Arbeitsmöglichkeiten bekommt.	True	opinion	22769	22782	LEONIDE_opinion_True
244	Kolipsi_1_L1	L1	M0017_2.xml	5	Die Natur dort ist zwar einzigartige und wirklich besonders aber es regnet dort auch sehr viel.	Die Natur dort ist zwar einzigartige und wirklich besonders aber es regnet dort auch sehr viel.	False	opinion	3908	3925	Kolipsi_1_L1_opinion_False
1954	Kolipsi_1_L1	L1	M0097_2.xml	12	Wir könnten uns auch dann für zwei - drei Tage ein Boot mieten und auf das offene Meer segeln.	Wir könnten uns auch dann für zwei - drei Tage ein Boot mieten und auf das offene Meer segeln.	False	opinion	34581	34601	Kolipsi_1_L1_opinion_False
