corpus	lang_prof	xml_file	sent_num	src	tgt	corrected	text_type	line_start	line_end
Kolipsi_2	L2	I39_LAN26DAN_2.xml	2	Wielleicht habe ich nicht die Lösung Ihres Problems, aber ich kann mit Ihr meine Erfahrung mit dem Internet teilen...	Vielleicht habe ich nicht die Lösung Ihres Problems, aber ich kann mit Ihr meine Erfahrung mit dem Internet teilen...	True	opinion	75485	75508
Kolipsi_2	L2	I39_LAN26DAN_2.xml	3	Ich habe für lange Zeit eine Freundin gehabt, die ich auf Internet gelernt habe: sie war alt wie mich, und sie hat die gleiche Meinungen über der Gesellschaft, die ich habe; in einem Wort, wir waren gleich.	Ich habe für lange Zeit eine Freundin gehabt, die ich auf Internet gelernt habe: Sie war alt wie mich, und sie hat die gleiche Meinungen über der Gesellschaft, die ich habe; in einem Wort, wir waren gleich.	True	opinion	75509	75552
Kolipsi_2	L2	I39_LAN26DAN_2.xml	4	Wie Sie sehen können, waren wir Freunden, auch wenn wir nicht nicht in der Realität uns konnen.	Wie Sie sehen können, waren wir Freunden, auch wenn wir nicht nicht in der Realität uns konnen.	False	opinion	75553	75573
Kolipsi_2	L2	I39_LAN26DAN_2.xml	5	Weil unsere Freundschaft nach die Realität ist.	Weil unsere Freundschaft nach die Realität ist.	False	opinion	75574	75582
Kolipsi_2	L2	I39_LAN26DAN_2.xml	6	Ich denke, dass diese Freunden, die Sie auf Internet lernen konnen, konnen wierklich Freunden sein, weil sie Gefuhlen und Meinungen teilen, die Real sind.	Ich denke, dass diese Freunden, die Sie auf Internet lernen konnen, konnen wirklich Freunden sein, weil sie Gefühlen und Meinungen teilen, die real sind.	True	opinion	75583	75613
Kolipsi_2	L2	I39_LAN26DAN_2.xml	7	Mit meine Freundin bin ich noch in Kontakt, vielleicht auch auf Skype.	Mit meine Freundin bin ich noch in Kontakt, vielleicht auch auf Skype.	False	opinion	75614	75628
Kolipsi_2	L2	I39_LAN26DAN_2.xml	8	Ich räte Ihr, dass nicht alle Kontakte abbrechen, weil Sie noch Freunden sind...	Ich rate Ihr, dass nicht alle Kontakte abbrechen, weil Sie noch Freunden sind...	True	opinion	75629	75647
Kolipsi_2	L2	I39_LAN26DAN_2.xml	9	Ich hoffe, dass ich nutzlich war.	Ich hoffe, dass ich nützlich war.	True	opinion	75648	75656
Kolipsi_2	L2	I39_PIA22SAT_1.xml	1	Hallo Mark, wie geht es dir?	Hallo Mark, wie geht es dir?	False	picture story	75657	75665
Kolipsi_2	L2	I39_PIA22SAT_1.xml	2	Ich will dir meine Erfahrung von die letzte Woche erzählen.	Ich will dir meine Erfahrung von die letzte Woche erzählen.	False	picture story	75666	75677
Kolipsi_2	L2	I39_PIA22SAT_1.xml	3	Ich war beim Obsthändler, hier in meiner Nahe, weil ich einige Gemüse kaufen wollte.	Ich war beim Obsthändler, hier in meiner Nähe, weil ich einige Gemüse kaufen wollte.	True	picture story	75678	75695
Kolipsi_2	L2	I39_PIA22SAT_1.xml	4	Spater, wenn ich an der Kasse war habe ich alle meine Sachen verpacket in einen Beutel die ich mit mir hatte.	Später, wenn ich an der Kasse war habe ich alle meine Sachen verpacket in einen Beutel die ich mit mir hatte.	True	picture story	75696	75719
Kolipsi_2	L2	I39_PIA22SAT_1.xml	5	Ich war zufrieden, ich hatte alles was ich brauchte gefunden und musste nur die frische Gemuse nach Hause bringen.	Ich war zufrieden, ich hatte alles was ich brauchte gefunden und musste nur die frische Gemüse nach Hause bringen.	True	picture story	75720	75741
Kolipsi_2	L2	I39_PIA22SAT_1.xml	6	Tatsachlich nachdem ich bezahlt hatte, habe ich den Kassenzettel dort vergessen und wahrend ich ruckwigs fahrte habe ich eine nicht so tolle entscheidung getroffen, im Supermarkt direkt zu gehen ohne nach Hause zu gehen.	Tatsächlich nachdem ich bezahlt hatte, habe ich den Kassenzettel dort vergessen und während ich rückwegs fahrte habe ich eine nicht so tolle Entscheidung getroffen, im Supermarkt direkt zu gehen ohne nach Hause zu gehen.	True	picture story	75742	75779
Kolipsi_2	L2	I39_PIA22SAT_1.xml	7	Hätte ich das nie gemacht!	Hätte ich das nie gemacht!	False	picture story	75780	75786
Kolipsi_2	L2	I39_PIA22SAT_1.xml	8	Nachdem ich einige Sachen genommen hatte und an der Kasse warte um alles zu bezahlen hat die Frau an der Kasse mich bestrafft für die Gemüse die ich in meine Tasche hatte.	Nachdem ich einige Sachen genommen hatte und an der Kasse warte um alles zu bezahlen hat die Frau an der Kasse mich bestraft für die Gemüse die ich in meine Tasche hatte.	True	picture story	75787	75820
Kolipsi_2	L2	I39_PIA22SAT_1.xml	9	Sie fragte mich für ein Kassenzettel um sie zu überzeugen dass ich nicht stehlen wollte und dass ich sie gekauft hatte, aber ich hatte es leider im Obstladen vergessen!	Sie fragte mich für ein Kassenzettel um sie zu überzeugen dass ich nicht stehlen wollte und dass ich sie gekauft hatte, aber ich hatte es leider im Obstladen vergessen!	False	picture story	75821	75852
Kolipsi_2	L2	I39_PIA22SAT_1.xml	10	Endlich ist alles gut gegangen ich habe mich entschuldigt und sie haben mir nicht extra bezahlen machen.	Endlich ist alles gut gegangen ich habe mich entschuldigt und sie haben mir nicht extra bezahlen machen.	False	picture story	75853	75871
Kolipsi_2	L2	I39_PIA22SAT_1.xml	11	Ja diese war meine Erlebnis, hast du auch etwas so komisch erlebt?	Ja diese war meine Erlebnis, hast du auch etwas so Komisch erlebt?	True	picture story	75872	75886
Kolipsi_2	L2	I39_PIA22SAT_1.xml	12	Ich warte auf deine Antwort.	Ich warte auf deine Antwort.	False	picture story	75887	75893
Kolipsi_2	L2	I39_PIA22SAT_2.xml	1	Sehr geehrter Herr Paul, ich schreibe Ihnen um meiner Meinung auf die Meldung im Zeitung "Junge Woche" auszudrucken.	Sehr geehrter Herr Paul, ich schreibe Ihnen um meiner Meinung auf die Meldung im Zeitung "Junge Woche" auszudrücken.	True	opinion	75894	75916
Kolipsi_2	L2	I39_PIA22SAT_2.xml	2	Heuzutag hat Internet immer ein wichtiger Rolle in unserem Leben.	Heutzutage hat Internet immer ein wichtiger Rolle in unserem Leben.	True	opinion	75917	75928
Kolipsi_2	L2	I39_PIA22SAT_2.xml	3	Wie Sie selber erfahrt haben, macht man heute viel mehr "Freundschaften" dank Internet und Social Networks, aber sind sie wirklich als Freundschaften nennbar?	Wie Sie selber erfahrt haben, macht man heute viel mehr "Freundschaften" dank Internet und Social Networks, aber sind sie wirklich als Freundschaften nennbar?	False	opinion	75929	75957
Kolipsi_2	L2	I39_PIA22SAT_2.xml	4	Ich werde vielleicht ein bisschen streng sein, aber ich denke nicht.	Ich werde vielleicht ein bisschen streng sein, aber ich denke nicht.	False	opinion	75958	75971
Kolipsi_2	L2	I39_PIA22SAT_2.xml	5	Wir chatten und versuchen neue Leute kennenzulernen, aber wir machen es ohne einmal ihr Sicht zu sehen, ohne Blickkontakt.	Wir chatten und versuchen neue Leute kennenzulernen, aber wir machen es ohne einmal ihr Sicht zu sehen, ohne Blickkontakt.	False	opinion	75972	75994
Kolipsi_2	L2	I39_PIA22SAT_2.xml	6	Ich finde diese Freundschaften also nicht sinnvoll, weil ich sie nicht wirklich kennenlerne, ich bekomme nur die Teilen ihre Persönlichkeit die sie mir sehen lassen und ich finde das ein Pech.	Ich finde diese Freundschaften also nicht sinnvoll, weil ich sie nicht wirklich kennenlerne, ich bekomme nur die Teilen ihre Persönlichkeit die sie mir sehen lassen und ich finde das ein Pech.	False	opinion	75995	76029
Kolipsi_2	L2	I39_PIA22SAT_2.xml	7	Ich habe selber so eine Erfahrung erlebt, ich bin auch auf diese Social Networks und ich habe auch erfährt was Sie im Meldung teilen.	Ich habe selber so eine Erfahrung erlebt, ich bin auch auf diese Social Networks und ich habe auch erfährt was Sie im Meldung teilen.	False	opinion	76030	76056
Kolipsi_2	L2	I39_PIA22SAT_2.xml	8	Wenn die Kontackte zu viele sind und alle nicht wahre, habe ich die selbe Entscheidung getroffen und ich bin noch lebendig!	Wenn die Kontakte zu viele sind und alle nicht wahre, habe ich dieselbe Entscheidung getroffen und ich bin noch lebendig!	True	opinion	76057	76079
Kolipsi_2	L2	I39_PIA22SAT_2.xml	9	Ich bin mit meine Entscheidung zufrieden und ich habe jetzt viel mehr wahre Freunde, die ich wirklich kenne, als früher.	Ich bin mit meine Entscheidung zufrieden und ich habe jetzt viel mehr wahre Freunde, die ich wirklich kenne, als früher.	False	opinion	76080	76103
Kolipsi_2	L2	I39_PIA22SAT_2.xml	10	Meiner Meinung nach ist Internet ein sehr gefährlicher Mittel um Freundschaften oder Liebe zu schaffen, es ist natürlich hilfsvoll, aber nur wenn unter eine bestimmten Grenze die wir selber setzen sollen im Hang von unserer persönliche Bedurfnis.	Meiner Meinung nach ist Internet ein sehr gefährlicher Mittel um Freundschaften oder Liebe zu schaffen, es ist natürlich hilfsvoll, aber nur wenn unter eine bestimmten Grenze die wir selber setzen sollen im Hang von unserer persönliche Bedürfnis.	True	opinion	76104	76144
Kolipsi_2	L2	I39_PIA22SAT_2.xml	11	Ich werde sie nur ein Ratschlag geben, leben Sie weiter und sei stolz auf Ihre Entscheidung!	Ich werde sie nur ein Ratschlag geben, leben Sie weiter und sei stolz auf Ihre Entscheidung!	False	opinion	76145	76163
Kolipsi_2	L2	I39_PIA22SAT_2.xml	12	Ich bedanke mich bei Ihnen für Ihre Aufmerksamkeit und noch viel Glück.	Ich bedanke mich bei Ihnen für Ihre Aufmerksamkeit und noch viel Glück.	False	opinion	76164	76177
Kolipsi_2	L2	I39_PRU01AND_1.xml	1	Liebe Sarah, letzte Woche ist etwas komisches passiert: Maria war in einem Obstladen und danach in einem Gemüseladen gegangen.	Liebe Sarah, letzte Woche ist etwas Komisches passiert: Maria war in einem Obstladen und danach in einem Gemüseladen gegangen.	True	picture story	76178	76200
Kolipsi_2	L2	I39_PRU01AND_1.xml	2	Sie wollte etwas gute kaufen um ein spezielles Mittagessen zu machen.	Sie wollte etwas Gute kaufen um ein spezielles Mittagessen zu machen.	True	picture story	76201	76213
Kolipsi_2	L2	I39_PRU01AND_1.xml	3	Eine Stunde später war sie im Supermarkt.	Eine Stunde später war sie im Supermarkt.	False	picture story	76214	76222
Kolipsi_2	L2	I39_PRU01AND_1.xml	4	Sie wollte Brot, Käse und Milch kaufen.	Sie wollte Brot, Käse und Milch kaufen.	False	picture story	76223	76232
Kolipsi_2	L2	I39_PRU01AND_1.xml	5	Nachdem sie alles gefinden hatte, geht Maria zu die Kasse, aber es gab ein Problem: sie hatte kein Geld, weil vorher seine Geldtasche verloren hat.	Nachdem sie alles gefinden hatte, geht Maria zu die Kasse, aber es gab ein Problem: Sie hatte kein Geld, weil vorher seine Geldtasche verloren hat.	True	picture story	76233	76263
Kolipsi_2	L2	I39_PRU01AND_1.xml	6	So entscheidet sie diese Sachen wegbringen ohne zu bezahlen.	So entscheidet sie diese Sachen wegbringen ohne zu bezahlen.	False	picture story	76264	76274
Kolipsi_2	L2	I39_PRU01AND_1.xml	7	Die Frau der Kasse hatte alles gesehen und so entscheidet sie die Polizei zu anrufen, aber es war nutzloss: Maria war schon weggelaufen.	Die Frau der Kasse hatte alles gesehen und so entscheidet sie die Polizei zu anrufen, aber es war nutzlos: Maria war schon weggelaufen.	True	picture story	76275	76301
Kolipsi_2	L2	I39_PRU01AND_1.xml	8	Aber ehrlich weiß ich nicht warum sie es gemacht hatte, ich habe keine Ahnung.	Aber ehrlich weiß ich nicht warum sie es gemacht hatte, ich habe keine Ahnung.	False	picture story	76302	76318
Kolipsi_2	L2	I39_PRU01AND_1.xml	9	Ich hatte immer gewusst, dass sie ein bisschen verrückt war, aber nicht so viel.	Ich hatte immer gewusst, dass sie ein bisschen verrückt war, aber nicht so viel.	False	picture story	76319	76336
Kolipsi_2	L2	I39_PRU01AND_1.xml	10	Ich kann es nicht gut verstehen.	Ich kann es nicht gut verstehen.	False	picture story	76337	76344
Kolipsi_2	L2	I39_PRU01AND_1.xml	11	Schreib mir wenn du Zeit hast!	Schreib mir wenn du Zeit hast!	False	picture story	76345	76352
Kolipsi_2	L2	I39_PRU01AND_2.xml	1	Geehrte Paul, dank meiner Erfahrung, habe ich eine Entscheidung getroffen: ich werde nie mehr Leute mit internet kennen lernen.	Geehrte Paul, dank meiner Erfahrung, habe ich eine Entscheidung getroffen: Ich werde nie mehr Leute mit Internet kennen lernen.	True	opinion	76353	76376
Kolipsi_2	L2	I39_PRU01AND_2.xml	2	Weil du nicht sicher mit wem du gechattet habe bist.	Weil du nicht sicher mit wem du gechattet habe bist.	False	opinion	76377	76388
Kolipsi_2	L2	I39_PRU01AND_2.xml	3	In Vergangenheit hatte ich velen von diesen Problemen.	In Vergangenheit hatte ich vielen von diesen Problemen.	True	opinion	76389	76398
Kolipsi_2	L2	I39_PRU01AND_2.xml	4	Du solltest neue Freundschaften machen, aber mit "realen Menschen", die du sehen kannst.	Du solltest neue Freundschaften machen, aber mit "realen Menschen", die du sehen kannst.	False	opinion	76399	76417
Kolipsi_2	L2	I39_PRU01AND_2.xml	5	Wie du vorher gesehen hast, du solltest alle Kontakte loschen und neue Freunde kennen lernen.	Wie du vorher gesehen hast, du solltest alle Kontakte löschen und neue Freunde kennen lernen.	True	opinion	76418	76435
Kolipsi_2	L2	I39_PRU01AND_2.xml	6	Ich sage nicht, dass du nicht chatten darfst, sondern dass du diese Kontakte "sehen" sollst, um zum Beispiel eine Wanderung machen, ein Eis kaufen und andere Sachen an die du denken musst.	Ich sage nicht, dass du nicht chatten darfst, sondern dass du diese Kontakte "sehen" sollst, um zum Beispiel eine Wanderung machen, ein Eis kaufen und andere Sachen an die du denken musst.	False	opinion	76436	76475
Kolipsi_2	L2	I39_PRU01AND_2.xml	7	Eine wirkliche Freundschaft kann viel übermitteln, weil du besser mit diesen Menschen reden kannst, und so ist es alles besser.	Eine wirkliche Freundschaft kann viel übermitteln, weil du besser mit diesen Menschen reden kannst, und so ist es alles besser.	False	opinion	76476	76499
Kolipsi_2	L2	I39_PRU01AND_2.xml	8	Ich hoffe, dass du dieses Problem losen kannst!	Ich hoffe, dass du dieses Problem lösen kannst!	True	opinion	76500	76510
Kolipsi_2	L2	I39_SAL08SIL_1.xml	1	Gestern war Maria zuerst in einem Obst und Gemüseladen im Domenikaner Platz um ein paar Zucchini zu einkaufen.	Gestern war Maria zuerst in einem Obst- und Gemüseladen im Domenikaner Platz um ein paar Zucchini zu einkaufen.	True	picture story	76511	76530
Kolipsi_2	L2	I39_SAL08SIL_1.xml	2	Eine Stunde später war sie im Supermarkt um zwei Kartoffeln zu kaufen.	Eine Stunde später war sie im Supermarkt um zwei Kartoffeln zu kaufen.	False	picture story	76531	76544
Kolipsi_2	L2	I39_SAL08SIL_1.xml	3	Dort hat die Frau an der Kasse seine Zucchini in seinem Rucksack gesehen.	Dort hat die Frau an der Kasse seine Zucchini in seinem Rucksack gesehen.	False	picture story	76545	76559
Kolipsi_2	L2	I39_SAL08SIL_1.xml	4	Sie schreitet und schreitet um der Polizei zu rufen, aber Maria war erschockert weil sie seine Zucchini vergessert hatte, so begann sie zu laufen.	Sie schreitet und schreitet um der Polizei zu rufen, aber Maria war erschockert weil sie seine Zucchini vergessert hatte, so begann sie zu laufen.	False	picture story	76560	76587
Kolipsi_2	L2	I39_SAL08SIL_1.xml	5	Sie begann zu laufen um ein paar Zucchini zu kaufen, weil ein bisschen blöd sie ist.	Sie begann zu laufen um ein paar Zucchini zu kaufen, weil ein bisschen blöd sie ist.	False	picture story	76588	76606
Kolipsi_2	L2	I39_SAL08SIL_2.xml	1	Sehr Geehrte Paul, ich heiße Silvia, und ich habe deinem Brief gelesen.	Sehr Geehrte Paul, ich heiße Silvia, und ich habe deinem Brief gelesen.	False	opinion	76607	76622
Kolipsi_2	L2	I39_SAL08SIL_2.xml	2	Ich denke dass virtuelle Freundschaften sind nicht eine schlechte Sache, wenn sie die anderen Freundschaften nicht kaputt machen.	Ich denke dass virtuelle Freundschaften sind nicht eine schlechte Sache, wenn sie die anderen Freundschaften nicht kaputt machen.	False	opinion	76623	76643
Kolipsi_2	L2	I39_SAL08SIL_2.xml	3	Einmal hatte ich auch mit dem Internet gechattet, um neue Leute kennenzulernen, und ich hatte diese Mädchen kennengelernt, die habe ich jetzt gesehen in dem Realität, und jetzt ist sie eine größe Freundin.	Einmal hatte ich auch mit dem Internet gechattet, um neue Leute kennenzulernen, und ich hatte diese Mädchen kennengelernt, die habe ich jetzt gesehen in dem Realität, und jetzt ist sie eine größe Freundin.	False	opinion	76644	76682
Kolipsi_2	L2	I39_SAL08SIL_2.xml	4	Aber ich hatte nicht die nummern aller Personen aus meinen Handy gelöschtet.	Aber ich hatte nicht die Nummern aller Personen aus meinen Handy gelöschtet.	True	opinion	76683	76696
Kolipsi_2	L2	I39_SIG02THO_1.xml	1	Wie läuft es bei dir eigentlich?	Wie läuft es bei dir eigentlich?	False	picture story	76697	76704
Kolipsi_2	L2	I39_SIG02THO_1.xml	2	Hoffe dass in der Schule auch bisher alles klappt.	Hoffe dass in der Schule auch bisher alles klappt.	False	picture story	76705	76715
Kolipsi_2	L2	I39_SIG02THO_1.xml	3	Ich schreibe dir jedenfalls um mal was witziges zu erzählen.	Ich schreibe dir jedenfalls um mal was Witziges zu erzählen.	True	picture story	76716	76727
Kolipsi_2	L2	I39_SIG02THO_1.xml	4	Du kennst ja Maria und ihr schwaches Gedächtnis...	Du kennst ja Maria und ihr schwaches Gedächtnis...	False	picture story	76728	76739
Kolipsi_2	L2	I39_SIG02THO_1.xml	5	Tja, gestern Nachmittag war sie beim Obsthändler um das Gemüse für ihren bekannten Strudel einzukaufen.	Tja, gestern Nachmittag war sie beim Obsthändler um das Gemüse für ihren bekannten Strudel einzukaufen.	False	picture story	76740	76757
Kolipsi_2	L2	I39_SIG02THO_1.xml	6	Du hast ihn schon öfters ausprobiert und kannst mich sicherlich verstehen wenn ich dir sage, dass wir hier alles vor Freude gehüpft sind als wir erfuhren was sie für heute Abend vor hatte.	Du hast ihn schon öfters ausprobiert und kannst mich sicherlich verstehen wenn ich dir sage, dass wir hier alles vor Freude gehüpft sind als wir erfuhren was sie für heute Abend vorhatte.	True	picture story	76758	76791
Kolipsi_2	L2	I39_SIG02THO_1.xml	7	Sie war also mal wieder beim Obsthändler und vergaß aber aus Versehen den Kassazettel auf dem Tisch!	Sie war also mal wieder beim Obsthändler und vergaß aber aus Versehen den Kassazettel auf dem Tisch!	False	picture story	76792	76810
Kolipsi_2	L2	I39_SIG02THO_1.xml	8	Als sie dann für den Schinken und diesen guten Käse auch einen Sprung zum Supermarkt machte, wurde sie von der netten Dame an der dritten Kasse aufgehalten, die sie auf ihrer Tasche voller Gemüse aufmerksam machte.	Als sie dann für den Schinken und diesen guten Käse auch einen Sprung zum Supermarkt machte, wurde sie von der netten Dame an der dritten Kasse aufgehalten, die sie auf ihrer Tasche voller Gemüse aufmerksam machte.	False	picture story	76811	76850
Kolipsi_2	L2	I39_SIG02THO_1.xml	9	Den Kassazettel hatte die Maria aber nicht als Beweis verfügbar.	Den Kassazettel hatte die Maria aber nicht als Beweis verfügbar.	False	picture story	76851	76862
Kolipsi_2	L2	I39_SIG02THO_1.xml	10	Voller Panik rannte sie dann aus dem Supermarkt!	Voller Panik rannte sie dann aus dem Supermarkt!	False	picture story	76863	76872
Kolipsi_2	L2	I39_SIG02THO_1.xml	11	Und die Dame noch hinterher!	Und die Dame noch hinterher!	False	picture story	76873	76879
Kolipsi_2	L2	I39_SIG02THO_1.xml	12	Da gingen noch beide zum Obsthändler um die Sache entgültig zu klären.	Da gingen noch beide zum Obsthändler um die Sache endgültig zu klären.	True	picture story	76880	76893
